transaction_id,customer_id,transaction_date,online_order,order_status,goods_id
2399,200,4/18/17,False,Approved,39
2400,2340,4/20/17,True,Approved,78
2401,86,7/30/17,True,Approved,194
2402,3154,2/10/17,True,Approved,17
2403,2382,4/21/17,True,Approved,133
2404,461,12/3/17,True,Approved,61
2405,1102,12/9/17,False,Approved,102
2406,3409,9/22/17,True,Approved,63
2407,227,1/15/17,True,Approved,153
2408,2573,11/15/17,False,Approved,91
2409,3080,3/25/17,False,Approved,36
2410,1650,4/7/17,True,Approved,62
2411,1445,10/29/17,True,Approved,112
2412,1502,5/17/17,True,Approved,169
2413,3271,10/1/17,False,Approved,131
2414,2467,12/9/17,True,Approved,98
2415,2659,7/11/17,False,Approved,148
2416,473,6/8/17,True,Approved,143
2417,2743,11/14/17,False,Approved,179
2418,614,8/7/17,False,Approved,19
2419,1175,5/26/17,False,Approved,81
2420,1073,4/2/17,False,Approved,75
2421,661,9/4/17,False,Approved,156
2422,3308,7/24/17,False,Approved,122
2423,1880,2/9/17,True,Approved,36
2424,1599,8/8/17,False,Approved,38
2425,1890,5/19/17,False,Approved,7
2426,3019,8/24/17,True,Approved,157
2427,2794,9/27/17,False,Approved,58
2428,420,1/27/17,False,Approved,136
2429,1205,3/7/17,False,Approved,77
2430,3249,11/27/17,False,Approved,29
2431,1916,4/19/17,False,Approved,158
2432,2312,4/29/17,True,Approved,129
2433,3499,2/25/17,True,Approved,31
2434,1348,2/17/17,True,Approved,137
2435,1858,4/10/17,True,Approved,164
2436,1182,7/22/17,True,Approved,102
2437,434,3/8/17,False,Approved,81
2438,3284,2/20/17,False,Approved,117
2439,1445,10/24/17,True,Approved,157
2440,1328,11/3/17,False,Approved,127
2441,2538,11/25/17,True,Approved,200
2442,679,10/29/17,False,Approved,81
2443,1512,6/21/17,False,Approved,154
2444,1341,2/21/17,True,Approved,122
2445,2463,7/3/17,True,Approved,166
2446,2275,8/16/17,False,Approved,54
2447,52,12/3/17,True,Approved,91
2448,3247,10/24/17,True,Approved,21
2449,963,10/14/17,False,Approved,27
2450,2093,3/24/17,True,Approved,203
2451,2279,4/1/17,False,Approved,109
2452,914,1/31/17,True,Approved,89
2453,2341,8/31/17,True,Approved,56
2454,1075,10/14/17,False,Approved,130
2455,3083,10/16/17,True,Approved,70
2456,2605,9/6/17,True,Approved,54
2457,2255,4/14/17,True,Approved,81
2458,2067,5/24/17,True,Approved,10
2459,1793,7/17/17,False,Approved,141
2460,1640,4/7/17,True,Approved,104
2461,270,12/23/17,True,Approved,120
2462,805,2/21/17,False,Approved,38
2463,3500,4/25/17,False,Approved,1
2464,985,8/28/17,False,Approved,147
2465,363,8/31/17,True,Approved,2
2466,3286,12/21/17,False,Approved,63
2467,3036,2/5/17,False,Approved,124
2468,568,5/28/17,True,Approved,101
2469,2471,3/16/17,True,Approved,16
2470,1827,7/27/17,False,Approved,35
2471,2786,1/6/17,False,Approved,166
2472,263,7/3/17,True,Approved,161
2473,2277,8/23/17,False,Approved,30
2474,1321,6/26/17,False,Approved,71
2475,2065,5/29/17,True,Approved,40
2476,3055,3/7/17,True,Approved,22
2477,1570,2/8/17,True,Approved,77
2478,676,7/27/17,True,Approved,28
2479,273,5/6/17,True,Approved,76
2480,3054,9/8/17,True,Approved,31
2481,2479,1/15/17,True,Approved,118
2482,2929,4/30/17,True,Cancelled,126
2483,385,9/13/17,False,Approved,51
2484,75,8/22/17,False,Approved,13
2485,2112,3/9/17,False,Approved,140
2486,982,2/20/17,False,Approved,36
2487,1885,12/26/17,False,Approved,174
2488,67,3/18/17,False,Approved,103
2489,174,3/9/17,False,Approved,126
2490,2170,12/2/17,False,Approved,72
2491,1655,4/23/17,True,Approved,60
2492,1593,11/7/17,False,Approved,40
2493,1443,11/16/17,False,Approved,91
2494,3472,8/20/17,False,Approved,83
2495,3185,2/9/17,False,Approved,65
2496,3490,3/18/17,False,Approved,146
2497,2883,1/6/17,True,Approved,153
2498,1371,3/20/17,False,Approved,100
2499,382,2/23/17,True,Approved,115
2500,346,1/22/17,False,Approved,57
2501,9,5/10/17,False,Approved,152
2502,318,10/9/17,False,Approved,10
2503,408,2/22/17,False,Approved,57
2504,2399,11/16/17,True,Approved,188
2505,858,2/20/17,False,Approved,214
2506,1126,1/5/17,True,Approved,13
2507,3042,6/27/17,False,Approved,145
2508,2110,4/6/17,True,Approved,213
2509,3337,4/24/17,True,Approved,13
2510,837,6/2/17,True,Approved,165
2511,1465,5/30/17,False,Approved,78
2512,2665,10/8/17,True,Approved,76
2513,289,11/11/17,False,Approved,184
2514,2399,6/21/17,False,Approved,174
2515,2202,4/28/17,True,Approved,53
2516,851,9/24/17,True,Approved,108
2517,3218,5/5/17,True,Approved,115
2518,857,12/6/17,True,Approved,37
2519,3361,8/25/17,False,Approved,26
2520,1145,12/17/17,False,Approved,143
2521,2560,5/14/17,False,Approved,46
2522,272,2/7/17,True,Approved,56
2523,3195,1/4/17,True,Approved,129
2524,2089,2/28/17,True,Approved,187
2525,1837,8/3/17,False,Approved,138
2526,1922,2/3/17,False,Approved,121
2527,3149,12/8/17,True,Approved,61
2528,2647,12/13/17,True,Approved,30
2529,2308,4/5/17,True,Approved,91
2530,1151,10/16/17,False,Approved,104
2531,2142,10/10/17,True,Approved,57
2532,553,6/3/17,False,Approved,143
2533,1048,3/14/17,True,Approved,42
2534,5,5/3/17,False,Approved,65
2535,2872,10/18/17,False,Approved,4
2536,636,12/11/17,False,Approved,113
2537,2797,9/2/17,True,Approved,72
2538,2784,8/17/17,False,Approved,12
2539,57,11/22/17,False,Approved,69
2540,291,11/20/17,True,Approved,103
2541,1750,5/31/17,True,Approved,24
2542,3480,1/26/17,False,Approved,106
2543,2490,5/12/17,False,Approved,81
2544,536,11/28/17,False,Approved,111
2545,1591,7/23/17,False,Approved,1
2546,1797,2/17/17,True,Approved,29
2547,1919,8/26/17,False,Approved,171
2548,654,7/19/17,False,Approved,138
2549,473,6/28/17,True,Approved,21
2550,1574,10/16/17,True,Approved,38
2551,2109,4/1/17,False,Approved,174
2552,2104,5/15/17,False,Approved,46
2553,1250,10/1/17,True,Approved,98
2554,1946,1/8/17,True,Approved,75
2555,2388,1/16/17,True,Approved,67
2556,2193,2/14/17,False,Approved,59
2557,39,11/26/17,False,Approved,108
2558,3007,7/16/17,False,Approved,106
2559,2435,7/30/17,True,Approved,152
2560,2918,10/18/17,True,Approved,82
2561,1942,4/14/17,True,Approved,49
2562,2514,11/14/17,True,Approved,50
2563,3246,5/11/17,True,Approved,132
2564,2495,4/6/17,False,Approved,143
2565,3137,8/2/17,True,Approved,42
2566,2173,2/27/17,False,Approved,81
2567,190,6/6/17,True,Approved,52
2568,1473,10/10/17,True,Approved,57
2569,2170,11/16/17,True,Approved,77
2570,3357,7/24/17,False,Approved,7
2571,653,4/19/17,False,Approved,5
2572,593,4/16/17,False,Approved,1
2573,2109,8/31/17,True,Approved,191
2574,1318,6/20/17,False,Approved,75
2575,1291,7/3/17,True,Approved,22
2576,1763,11/21/17,True,Approved,24
2577,906,5/2/17,False,Approved,128
2578,3312,8/1/17,True,Approved,97
2579,1916,7/18/17,True,Approved,137
2580,99,10/18/17,True,Approved,58
2581,1290,5/9/17,False,Approved,156
2582,173,11/18/17,False,Approved,2
2583,851,12/21/17,True,Approved,2
2584,738,9/7/17,False,Approved,101
2585,646,7/7/17,True,Approved,102
2586,1713,12/24/17,False,Approved,55
2587,58,11/13/17,False,Approved,135
2588,392,8/14/17,True,Approved,57
2589,2136,5/26/17,False,Approved,96
2590,2981,4/9/17,False,Approved,158
2591,2760,11/14/17,True,Approved,46
2592,2046,1/2/17,True,Approved,135
2593,1874,6/24/17,False,Approved,66
2594,2674,11/16/17,False,Approved,150
2595,2505,12/12/17,False,Approved,51
2596,346,6/18/17,False,Approved,70
2597,443,4/28/17,True,Approved,197
2598,2506,2/18/17,True,Approved,2
2599,1683,7/31/17,False,Approved,76
2600,946,1/21/17,True,Approved,62
2601,46,11/7/17,True,Approved,46
2602,347,6/15/17,False,Approved,106
2603,3184,10/7/17,False,Approved,69
2604,344,8/23/17,True,Approved,148
2605,1473,1/4/17,False,Approved,57
2606,1323,4/18/17,False,Approved,194
2607,1912,10/28/17,False,Approved,49
2608,2892,7/7/17,False,Approved,135
2609,3170,11/16/17,False,Approved,34
2610,506,5/7/17,False,Approved,153
2611,739,4/18/17,True,Approved,5
2612,1252,8/20/17,False,Approved,143
2613,189,3/22/17,False,Approved,76
2614,1230,5/9/17,True,Approved,100
2615,3469,11/24/17,,Approved,21
2616,2273,6/6/17,False,Approved,166
2617,795,2/7/17,False,Approved,186
2618,2192,8/31/17,,Approved,88
2619,1279,7/19/17,False,Approved,101
2620,1755,4/29/17,False,Approved,103
2621,1214,4/19/17,False,Approved,96
2622,1613,10/1/17,False,Approved,165
2623,2783,6/21/17,True,Approved,56
2624,2498,10/17/17,False,Approved,74
2625,132,12/23/17,True,Approved,71
2626,902,10/16/17,False,Approved,106
2627,2384,5/6/17,True,Approved,55
2628,174,10/23/17,False,Approved,153
2629,1773,7/28/17,True,Approved,72
2630,2444,4/16/17,False,Approved,151
2631,1255,10/13/17,False,Approved,59
2632,2534,7/13/17,True,Approved,132
2633,149,10/17/17,,Cancelled,102
2634,151,9/20/17,True,Approved,120
2635,249,11/13/17,False,Approved,105
2636,669,11/27/17,True,Approved,40
2637,1964,4/24/17,False,Approved,29
2638,34,4/7/17,False,Approved,153
2639,602,5/17/17,True,Approved,189
2640,2183,12/20/17,False,Approved,83
2641,3062,11/14/17,True,Approved,46
2642,2986,3/31/17,False,Approved,111
2643,2705,12/28/17,True,Approved,82
2644,269,7/15/17,False,Approved,140
2645,3172,8/4/17,True,Approved,101
2646,576,10/30/17,True,Approved,2
2647,1768,6/23/17,,Approved,164
2648,1725,9/21/17,,Approved,104
2649,1689,8/16/17,True,Approved,169
2650,2205,7/13/17,True,Approved,111
2651,240,4/9/17,False,Cancelled,154
2652,2403,8/2/17,False,Approved,103
2653,3028,11/7/17,True,Approved,54
2654,1833,1/4/17,True,Approved,54
2655,2396,4/22/17,False,Approved,95
2656,2826,8/12/17,False,Approved,99
2657,2336,7/29/17,False,Approved,169
2658,3090,6/15/17,True,Approved,3
2659,2820,10/8/17,True,Approved,112
2660,430,4/1/17,False,Approved,148
2661,2372,8/31/17,True,Approved,3
2662,1823,5/1/17,True,Approved,25
2663,1299,7/6/17,True,Approved,127
2664,2715,9/17/17,False,Approved,82
2665,1748,9/10/17,True,Approved,138
2666,298,3/7/17,False,Approved,163
2667,3467,4/17/17,True,Approved,165
2668,2415,11/17/17,False,Approved,35
2669,167,1/15/17,True,Approved,36
2670,647,8/22/17,False,Approved,2
2671,3365,1/5/17,False,Approved,88
2672,1773,12/22/17,False,Approved,56
2673,902,11/6/17,True,Approved,129
2674,888,2/2/17,True,Approved,68
2675,2158,5/3/17,True,Approved,108
2676,336,10/9/17,False,Approved,116
2677,3225,4/4/17,True,Approved,143
2678,187,8/21/17,True,Approved,71
2679,489,2/6/17,True,Approved,85
2680,1635,2/7/17,False,Approved,83
2681,1773,3/16/17,True,Approved,100
2682,2068,7/24/17,False,Approved,51
2683,2659,12/25/17,True,Approved,66
2684,1752,7/11/17,True,Approved,2
2685,1776,9/28/17,True,Approved,60
2686,2196,3/12/17,False,Approved,168
2687,2707,2/28/17,False,Approved,154
2688,2616,7/4/17,False,Approved,207
2689,2853,7/1/17,True,Approved,66
2690,1822,6/13/17,True,Approved,42
2691,637,4/11/17,False,Approved,145
2692,3498,8/25/17,False,Approved,46
2693,2633,10/9/17,True,Approved,29
2694,1703,4/4/17,False,Approved,72
2695,2648,9/18/17,False,Approved,68
2696,3433,4/15/17,False,Approved,166
2697,2887,1/25/17,True,Approved,167
2698,1074,9/20/17,False,Approved,41
2699,2495,10/14/17,False,Approved,63
2700,56,3/8/17,True,Approved,59
2701,871,11/6/17,True,Approved,141
2702,2096,8/15/17,False,Approved,9
2703,2189,10/8/17,True,Approved,172
2704,835,10/23/17,True,Approved,127
2705,2639,9/18/17,True,Approved,29
2706,1120,4/28/17,False,Approved,157
2707,693,2/14/17,True,Approved,141
2708,2912,11/14/17,False,Approved,131
2709,201,12/2/17,True,Approved,44
2710,885,12/23/17,True,Approved,170
2711,1574,6/15/17,False,Approved,14
2712,239,2/2/17,False,Approved,82
2713,1965,12/24/17,False,Approved,109
2714,2896,1/14/17,False,Approved,115
2715,583,11/29/17,True,Approved,70
2716,1168,7/6/17,False,Approved,111
2717,1540,12/25/17,True,Approved,72
2718,958,4/18/17,True,Approved,194
2719,2839,3/18/17,True,Approved,117
2720,1669,1/9/17,False,Approved,162
2721,821,5/15/17,False,Approved,61
2722,1061,12/5/17,True,Approved,71
2723,2304,9/7/17,True,Approved,14
2724,1589,4/8/17,True,Approved,126
2725,2666,2/18/17,False,Approved,100
2726,990,5/23/17,True,Approved,117
2727,2992,11/5/17,True,Approved,63
2728,1722,8/27/17,False,Approved,10
2729,2098,10/23/17,False,Approved,125
2730,877,5/4/17,True,Approved,102
2731,3079,5/28/17,True,Approved,127
2732,2155,1/31/17,True,Approved,118
2733,963,9/13/17,False,Approved,146
2734,1432,11/27/17,True,Approved,116
2735,524,5/16/17,True,Approved,72
2736,1123,12/6/17,False,Approved,88
2737,1745,4/27/17,True,Approved,17
2738,490,6/14/17,True,Approved,81
2739,372,7/22/17,False,Approved,89
2740,2615,1/15/17,True,Approved,124
2741,324,12/9/17,True,Approved,18
2742,1331,8/22/17,True,Approved,145
2743,1107,11/12/17,False,Approved,84
2744,3382,7/2/17,False,Approved,207
2745,310,9/28/17,True,Approved,2
2746,3242,9/3/17,True,Approved,2
2747,184,4/29/17,False,Approved,97
2748,384,7/11/17,False,Approved,59
2749,2830,6/5/17,True,Approved,66
2750,1913,6/25/17,False,Approved,42
2751,1381,1/21/17,False,Approved,40
2752,1345,11/10/17,True,Approved,77
2753,781,2/19/17,False,Approved,7
2754,1061,8/14/17,True,Approved,17
2755,1171,3/13/17,False,Approved,59
2756,2031,2/20/17,True,Approved,33
2757,1873,12/22/17,True,Approved,13
2758,1810,12/24/17,True,Approved,142
2759,1492,11/8/17,True,Approved,2
2760,937,11/3/17,False,Approved,91
2761,877,2/15/17,False,Approved,98
2762,2759,9/11/17,True,Approved,22
2763,621,5/4/17,True,Approved,137
2764,2428,7/21/17,True,Approved,68
2765,2173,5/9/17,False,Approved,152
2766,3191,9/6/17,False,Approved,45
2767,1307,8/19/17,True,Approved,183
2768,1263,11/18/17,True,Approved,170
2769,235,10/10/17,False,Approved,102
2770,1545,1/21/17,True,Approved,26
2771,3470,1/1/17,False,Approved,124
2772,1929,1/31/17,False,Approved,38
2773,1136,5/8/17,,Approved,116
2774,1147,4/27/17,False,Approved,30
2775,409,6/15/17,True,Approved,38
2776,1144,9/14/17,True,Approved,167
2777,1403,3/29/17,True,Approved,19
2778,3042,12/19/17,True,Approved,179
2779,2635,7/7/17,False,Approved,1
2780,225,11/23/17,False,Approved,65
2781,792,2/24/17,False,Approved,191
2782,2320,12/6/17,False,Approved,152
2783,272,3/24/17,False,Approved,2
2784,1619,7/28/17,False,Approved,170
2785,1765,7/9/17,False,Approved,15
2786,127,12/7/17,True,Approved,170
2787,763,2/3/17,True,Approved,10
2788,2355,2/7/17,True,Approved,13
2789,3231,7/17/17,True,Approved,126
2790,3228,1/31/17,True,Approved,18
2791,1348,7/26/17,True,Approved,96
2792,1250,10/23/17,False,Approved,141
2793,1902,7/13/17,False,Approved,11
2794,3499,1/12/17,False,Approved,67
2795,791,5/14/17,True,Approved,44
2796,262,12/20/17,False,Approved,175
2797,848,8/12/17,False,Approved,24
2798,2181,5/28/17,True,Approved,12
2799,1240,10/18/17,True,Approved,112
2800,2683,11/9/17,True,Approved,81
2801,3417,1/5/17,True,Approved,117
2802,501,5/31/17,True,Approved,214
2803,653,9/26/17,True,Approved,35
2804,2340,7/2/17,True,Approved,133
2805,2504,9/10/17,False,Approved,2
2806,3295,7/16/17,False,Approved,25
2807,1104,9/25/17,True,Approved,110
2808,3117,3/9/17,True,Approved,10
2809,1522,12/21/17,True,Approved,111
2810,3489,4/7/17,True,Approved,108
2811,63,9/21/17,False,Approved,21
2812,1824,1/5/17,False,Approved,1
2813,1193,2/3/17,True,Approved,176
2814,3011,6/4/17,True,Approved,37
2815,2697,8/28/17,True,Approved,43
2816,2595,4/16/17,True,Approved,26
2817,2457,4/2/17,False,Approved,50
2818,3414,1/3/17,True,Approved,83
2819,3299,5/2/17,False,Approved,81
2820,696,9/18/17,True,Approved,115
2821,2307,8/22/17,False,Approved,64
2822,1225,4/10/17,True,Approved,85
2823,2792,3/18/17,True,Approved,82
2824,306,8/29/17,False,Approved,178
2825,3060,1/5/17,True,Approved,90
2826,1005,2/2/17,True,Approved,198
2827,3326,1/10/17,False,Approved,164
2828,3273,3/13/17,False,Approved,82
2829,2199,3/18/17,False,Approved,148
2830,1096,3/23/17,False,Approved,201
2831,1788,2/1/17,False,Approved,134
2832,1290,9/26/17,True,Approved,128
2833,684,2/11/17,False,Approved,72
2834,507,3/30/17,False,Approved,95
2835,836,5/30/17,False,Approved,99
2836,635,7/3/17,False,Approved,72
2837,478,1/10/17,True,Approved,12
2838,2544,11/28/17,False,Approved,12
2839,719,4/14/17,False,Approved,95
2840,3245,5/12/17,False,Approved,20
2841,1360,7/2/17,True,Approved,102
2842,1451,11/29/17,,Approved,85
2843,1506,12/30/17,True,Approved,109
2844,478,12/27/17,True,Approved,95
2845,1380,4/20/17,False,Approved,22
2846,2358,11/16/17,True,Approved,187
2847,1433,8/15/17,False,Approved,165
2848,3374,6/17/17,False,Approved,120
2849,1036,2/10/17,False,Approved,153
2850,39,8/28/17,False,Approved,3
2851,1178,10/12/17,True,Approved,85
2852,89,2/14/17,False,Approved,29
2853,800,8/18/17,False,Approved,141
2854,1354,10/17/17,False,Approved,126
2855,1413,6/30/17,False,Approved,21
2856,1429,5/1/17,True,Approved,103
2857,1345,4/26/17,False,Approved,90
2858,1637,7/11/17,True,Approved,130
2859,2438,10/3/17,False,Approved,5
2860,3215,3/11/17,True,Approved,26
2861,2442,8/4/17,False,Approved,80
2862,1336,9/23/17,False,Approved,11
2863,3129,5/11/17,True,Approved,25
2864,3478,9/24/17,False,Approved,39
2865,1367,12/19/17,False,Approved,12
2866,2562,6/3/17,False,Approved,112
2867,1554,8/18/17,False,Approved,14
2868,2458,5/20/17,False,Approved,54
2869,2121,10/2/17,False,Approved,45
2870,2888,4/24/17,True,Approved,54
2871,3334,2/27/17,True,Approved,100
2872,52,4/22/17,False,Approved,132
2873,781,2/20/17,True,Approved,99
2874,1801,6/30/17,False,Approved,153
2875,2012,6/9/17,False,Approved,184
2876,2454,5/13/17,True,Approved,2
2877,849,8/24/17,False,Approved,126
2878,799,4/16/17,True,Approved,122
2879,3071,3/12/17,False,Approved,1
2880,2415,9/6/17,True,Approved,33
2881,1585,7/18/17,False,Approved,98
2882,1711,8/13/17,False,Approved,32
2883,1195,12/1/17,False,Approved,39
2884,699,11/5/17,True,Approved,26
2885,802,8/2/17,True,Approved,48
2886,3088,12/27/17,True,Approved,118
2887,2770,8/12/17,False,Approved,182
2888,1980,6/30/17,False,Approved,134
2889,1012,12/21/17,False,Approved,123
2890,3225,3/5/17,True,Approved,57
2891,2434,7/8/17,False,Approved,138
2892,2055,4/22/17,True,Approved,131
2893,3126,10/18/17,False,Approved,105
2894,1951,6/6/17,False,Approved,78
2895,2062,4/14/17,True,Approved,77
2896,1771,5/26/17,True,Approved,13
2897,3221,5/28/17,False,Approved,201
2898,2061,6/24/17,True,Approved,32
2899,1944,10/6/17,True,Approved,139
2900,1697,3/14/17,False,Approved,91
2901,2242,1/26/17,True,Approved,152
2902,1597,5/14/17,True,Approved,60
2903,629,3/8/17,True,Approved,62
2904,2061,1/21/17,True,Approved,176
2905,2062,11/18/17,False,Approved,165
2906,2746,12/22/17,True,Approved,167
2907,1656,7/25/17,False,Approved,63
2908,1722,2/22/17,True,Approved,38
2909,1664,1/25/17,True,Approved,140
2910,1122,8/17/17,True,Approved,7
2911,850,2/24/17,False,Approved,117
2912,2347,10/4/17,True,Approved,74
2913,1396,4/6/17,True,Approved,11
2914,3391,2/10/17,True,Approved,106
2915,1546,9/18/17,False,Approved,26
2916,2465,8/24/17,True,Approved,127
2917,2072,11/29/17,True,Approved,109
2918,299,7/2/17,False,Approved,13
2919,1912,4/23/17,False,Approved,37
2920,2179,1/7/17,False,Approved,115
2921,1329,2/14/17,False,Approved,26
2922,414,1/9/17,False,Approved,9
2923,1606,11/10/17,True,Approved,138
2924,2189,7/8/17,True,Approved,150
2925,1480,11/16/17,True,Approved,73
2926,1783,11/11/17,True,Approved,7
2927,3198,9/20/17,True,Approved,13
2928,2330,10/23/17,False,Approved,99
2929,1615,2/15/17,True,Approved,91
2930,2131,9/20/17,False,Approved,29
2931,1905,12/20/17,False,Approved,68
2932,21,8/17/17,True,Approved,3
2933,238,9/14/17,False,Approved,76
2934,673,12/28/17,False,Approved,120
2935,1910,9/6/17,True,Approved,79
2936,1581,11/24/17,True,Approved,4
2937,1665,7/23/17,True,Approved,18
2938,3315,9/29/17,True,Approved,126
2939,2455,8/10/17,False,Approved,152
2940,395,4/2/17,True,Approved,121
2941,115,12/16/17,True,Approved,81
2942,2717,7/4/17,True,Approved,124
2943,820,1/6/17,False,Approved,79
2944,2849,6/22/17,False,Approved,128
2945,3465,10/19/17,False,Approved,146
2946,3375,1/25/17,True,Approved,162
2947,1136,7/16/17,True,Approved,213
2948,3212,9/14/17,False,Approved,217
2949,93,8/26/17,True,Approved,2
2950,447,12/30/17,False,Approved,135
2951,986,10/16/17,True,Approved,135
2952,1140,8/24/17,True,Approved,59
2953,1410,10/31/17,True,Approved,182
2954,795,9/5/17,False,Approved,123
2955,3172,10/23/17,True,Approved,110
2956,1506,9/5/17,False,Approved,18
2957,1912,11/22/17,False,Approved,49
2958,1764,3/30/17,False,Approved,26
2959,180,12/19/17,True,Approved,122
2960,864,9/8/17,True,Approved,190
2961,1308,8/15/17,False,Approved,2
2962,348,1/15/17,True,Approved,40
2963,74,10/16/17,True,Approved,169
2964,2471,11/9/17,False,Approved,127
2965,2311,10/25/17,True,Approved,68
2966,1372,10/22/17,True,Approved,26
2967,308,5/18/17,True,Approved,64
2968,509,10/2/17,True,Approved,75
2969,424,2/8/17,True,Approved,173
2970,2226,9/15/17,True,Approved,75
2971,1125,7/2/17,True,Approved,58
2972,1933,2/4/17,False,Approved,81
2973,2174,2/11/17,False,Approved,164
2974,3232,12/22/17,False,Approved,34
2975,1699,10/10/17,True,Approved,132
2976,2908,10/29/17,False,Approved,67
2977,1725,10/31/17,True,Approved,164
2978,182,1/17/17,True,Approved,81
2979,9,3/6/17,False,Approved,170
2980,1461,11/29/17,True,Approved,21
2981,2375,10/5/17,True,Approved,81
2982,614,6/16/17,False,Approved,117
2983,849,11/15/17,False,Approved,106
2984,3042,2/20/17,False,Approved,116
2985,3232,1/29/17,True,Approved,63
2986,2144,10/24/17,True,Approved,68
2987,1136,1/13/17,True,Approved,196
2988,2656,4/4/17,True,Approved,82
2989,1840,7/12/17,False,Approved,47
2990,2984,3/30/17,True,Approved,157
2991,812,4/10/17,True,Approved,218
2992,3054,4/21/17,False,Approved,115
2993,552,3/17/17,False,Approved,162
2994,2072,12/9/17,True,Approved,99
2995,1723,4/14/17,False,Approved,63
2996,951,12/24/17,True,Approved,39
2997,1822,9/2/17,False,Approved,110
2998,3406,6/11/17,False,Approved,56
2999,725,9/28/17,True,Approved,54
3000,1169,1/30/17,False,Approved,16
3001,683,3/19/17,True,Approved,14
3002,3268,2/22/17,False,Approved,6
3003,200,2/15/17,True,Approved,60
3004,502,3/6/17,True,Approved,108
3005,205,3/2/17,False,Approved,26
3006,1113,3/12/17,True,Approved,127
3007,2523,11/14/17,True,Approved,70
3008,2725,1/13/17,False,Approved,143
3009,1627,11/18/17,True,Approved,17
3010,1422,5/30/17,True,Approved,17
3011,112,6/19/17,False,Approved,50
3012,2645,3/12/17,True,Approved,9
3013,192,1/8/17,False,Approved,129
3014,3148,11/5/17,True,Approved,116
3015,1690,8/22/17,True,Approved,29
3016,2251,6/26/17,False,Approved,66
3017,2601,4/10/17,True,Approved,81
3018,3198,8/23/17,True,Approved,5
3019,2681,9/13/17,False,Approved,157
3020,1525,12/6/17,False,Approved,64
3021,360,12/22/17,False,Approved,39
3022,1773,4/10/17,True,Approved,4
3023,647,1/20/17,False,Approved,16
3024,3036,2/22/17,False,Approved,152
3025,245,12/18/17,True,Approved,110
3026,2574,1/15/17,,Approved,14
3027,202,11/28/17,False,Approved,68
3028,342,7/4/17,False,Approved,25
3029,73,7/15/17,False,Approved,1
3030,3413,5/23/17,True,Approved,69
3031,548,9/14/17,False,Approved,116
3032,118,10/21/17,False,Approved,197
3033,1120,2/15/17,,Approved,22
3034,356,3/28/17,True,Approved,161
3035,2498,7/16/17,True,Approved,162
3036,2730,11/21/17,False,Approved,19
3037,2617,1/22/17,True,Approved,54
3038,2391,3/15/17,False,Approved,70
3039,697,12/19/17,True,Approved,21
3040,551,5/31/17,True,Approved,97
3041,3334,2/15/17,True,Approved,42
3042,3102,4/5/17,True,Approved,85
3043,787,8/8/17,True,Approved,127
3044,707,11/16/17,True,Approved,91
3045,2495,9/5/17,False,Approved,16
3046,1302,12/1/17,False,Approved,138
3047,659,8/6/17,False,Approved,35
3048,678,3/22/17,False,Approved,164
3049,2886,9/27/17,True,Approved,11
3050,3146,3/4/17,True,Approved,31
3051,280,9/29/17,True,Approved,113
3052,59,4/10/17,True,Approved,156
3053,1896,5/19/17,False,Approved,97
3054,2228,7/15/17,True,Approved,137
3055,775,1/30/17,False,Approved,38
3056,1660,7/1/17,True,Approved,77
3057,122,8/30/17,False,Approved,29
3058,2301,12/25/17,True,Approved,76
3059,3337,11/27/17,True,Approved,39
3060,935,4/14/17,False,Approved,2
3061,903,10/17/17,False,Approved,118
3062,2067,5/4/17,True,Approved,61
3063,3012,2/10/17,True,Approved,69
3064,308,6/24/17,False,Approved,144
3065,221,12/12/17,False,Approved,33
3066,188,7/24/17,False,Approved,203
3067,385,1/26/17,False,Approved,94
3068,1148,1/14/17,True,Approved,15
3069,562,5/9/17,True,Approved,106
3070,417,7/8/17,True,Approved,14
3071,1913,5/29/17,False,Approved,103
3072,1207,1/7/17,False,Approved,56
3073,1280,6/16/17,True,Approved,54
3074,2073,2/26/17,True,Approved,27
3075,856,12/18/17,True,Approved,60
3076,1001,11/18/17,True,Approved,166
3077,1253,9/18/17,False,Approved,17
3078,660,5/13/17,False,Approved,130
3079,1095,7/11/17,False,Approved,95
3080,2914,6/8/17,False,Approved,34
3081,3330,10/25/17,True,Approved,78
3082,1092,1/16/17,True,Approved,19
3083,99,6/15/17,False,Approved,70
3084,2481,6/2/17,True,Approved,88
3085,3042,3/11/17,False,Approved,121
3086,2425,10/13/17,False,Approved,26
3087,1313,9/23/17,False,Approved,88
3088,835,5/30/17,False,Approved,60
3089,3339,10/28/17,True,Approved,89
3090,1419,3/26/17,True,Approved,1
3091,2854,10/8/17,True,Approved,96
3092,2190,4/24/17,False,Approved,153
3093,1547,10/9/17,True,Approved,40
3094,1863,1/24/17,True,Approved,134
3095,815,12/3/17,False,Approved,135
3096,3252,5/22/17,True,Approved,28
3097,336,9/1/17,False,Approved,213
3098,2083,12/2/17,False,Approved,100
3099,3313,5/18/17,True,Approved,146
3100,2701,3/23/17,True,Approved,110
3101,201,3/21/17,True,Approved,153
3102,3003,8/24/17,True,Approved,106
3103,3114,5/27/17,False,Approved,11
3104,1833,12/20/17,True,Approved,43
3105,3105,7/10/17,False,Approved,98
3106,2816,10/8/17,True,Approved,67
3107,1613,11/19/17,False,Approved,18
